"parameter","mean","sd","rhat","ess_bulk","ess_tail"
"tau[8296]",0.229074773923403,0.0481894754424915,1.00127027445925,5657.49718457021,22399.9719741031
"kappa0[47,9]",1.50617296633231,0.149268160484097,1.0012675225393,1419.35889210258,5462.68597664014
"kappa1[44,9]",2.39950100306273,0.768542233421817,1.0012629390193,12819.445169962,31736.5503627343
"tau[5817]",0.211699959281808,0.037042588267742,1.0012628462293,3032.0391324298,12136.2068408783
"kappa1[56,47]",6.70899478716131,0.981968431830835,1.00125111315767,7625.7365718762,34256.1909203972
"kappa1[10,61]",2.57302973596009,0.762044660036937,1.0012503159009,5845.45641259049,24298.6407383221
"kappa1[48,2]",2.60931691446793,0.88290991300047,1.00124804051336,12626.9497938878,32518.2307743263
"tau[2657]",0.18306303472183,0.0250168408245229,1.00124649772976,2202.92705166366,9865.65213751528
"kappa1[15,18]",6.77311100168476,1.53168420793546,1.00124434180863,3985.36428173331,16541.1120558851
"tau[11337]",0.148989856014131,0.0397108570707912,1.00124396493826,5729.04867745334,20355.7725151498
"kappa0[21,20]",26.9593876696907,3.25003109186262,1.00124232913096,4793.502772036,27994.8916561162
"kappa0[72,4]",9.19184735075195,0.826504497437953,1.00124227633102,1177.76900152531,4397.04116269705
"tau[6096]",0.182934731101744,0.0335829332344101,1.00124223902946,3482.64575283947,15242.4658182083
"kappa0[65,66]",23.9833669933087,2.71533576429891,1.00124032481338,5537.97575848775,27310.0546909249
"kappa0[39,38]",54.6502746321944,5.34494237513622,1.00123589490381,3497.98896129235,20569.3752020855
"kappa1[18,15]",2.09585415611139,0.489700242915908,1.00123445641316,6224.49823271794,18440.5964735471
"kappa0[56,14]",8.39179125561942,0.932554385826337,1.0012344327335,4994.12032232801,22441.98622987
"kappa0[15,106]",6.26719607392348,1.08765408040995,1.00123328666313,3087.80700549585,11550.3063481162
"alpha[5,12]",0.0622042220114938,0.0135262597258667,1.0012312079474,6434.23226848384,21452.2939732428
"kappa1[57,11]",1.1729502164987,0.400695271089837,1.00122750108662,12197.1007029496,33830.0538472272
"kappa0[22,21]",15.2958397879949,1.79466394154996,1.00122260152235,5665.6516465822,32959.2304214338
"tau[695]",0.172743445197674,0.027761411929,1.00121636514402,3868.15722971836,15648.7696129716
"kappa0[11,55]",4.02620841855459,0.7130397563357,1.00121309445598,2933.50499480344,10493.854294678
"alpha[1,10]",-0.0418250853155293,0.0186532177042916,1.00121275406766,1744.0602522551,4035.25301018955
"kappa1[12,56]",2.91282771647448,0.660045596996779,1.00121227416419,3813.19882964598,15951.3164514496
"kappa0[12,45]",0.0225352837260125,0.0104198706554887,1.0012120422157,8634.38325869464,27613.4878170438
"kappa1[55,1]",1.4124672664891,0.391371148926112,1.00121093931345,8500.08973882056,28625.480189103
"tau[4378]",0.215053279129423,0.0373803973986779,1.00121070082852,3952.1060667553,13575.2043039359
"kappa1[36,35]",31.0658280765024,4.27802527399977,1.00120887673685,5708.30236884306,31776.8043111541
"kappa1[15,61]",5.81656521424634,1.40647774346513,1.00120773030637,4536.63370635932,14843.729193569
"kappa1[103,3]",5.40433111595939,1.72850873168163,1.00119658926346,12197.2503184521,34428.4875077265
"alpha[2,7]",-0.0635391194198906,0.00409563869567774,1.0011938899389,3731.52427874023,9773.59877863953
"kappa1[8,65]",1.92749579594468,0.505991046356397,1.00119160638595,4884.81010552786,16781.4935158537
"kappa1[5,15]",0.0400967268513675,0.0177762242101136,1.00118929340085,6131.85244857927,20444.3135481975
"tau[1142]",0.208721690865605,0.0339084748857116,1.00118121391787,2762.7854339468,12096.0429224331
"tau[9327]",0.22854760841944,0.0350496423987476,1.00117758852138,3237.6756095459,14814.8602423104
"alpha[4,12]",0.00572032276342397,0.00991254874339411,1.00117060525403,3055.64079222318,7629.61206642776
"tau[165]",0.172255510694709,0.0351846577503746,1.00116633627505,4850.68452700076,21292.5148013174
"kappa1[12,19]",2.63855074316674,0.622421606035638,1.00116432230823,3843.88059366497,17706.3036617182
"alpha[1,14]",-0.00664815104800472,0.0210474505201809,1.00116060822227,2972.90176304266,5599.24468970929
"kappa1[22,15]",0.635846163132165,0.177602702419097,1.00115639574163,8567.05074097504,29392.1333528431
"tau[389]",0.16846440661331,0.0293782636185531,1.00115232749051,3995.32444260058,17480.2284386318
"tau[3865]",0.21560689800811,0.0443690469992722,1.00114895595344,4035.92336842253,14631.5414539238
"kappa0[65,82]",18.782226609823,2.37574167100027,1.00114803386826,6618.56480039365,34573.4593260304
"tau[8215]",0.181391577281485,0.0268206778922681,1.00114723200872,1982.23893195198,6593.00492593131
"tau[10528]",0.178671730023003,0.0385004817655283,1.0011370884786,6083.49461748846,20231.9382681396
"kappa0[58,27]",143.356113530677,16.4984093752226,1.00113692704755,5039.78044640582,30241.9642471513
"kappa1[23,11]",1.05705064643292,0.32258595317056,1.00113634519217,10860.5781844476,31974.5105057522
"tau[4479]",0.244374618973368,0.0437173509738822,1.00113595715845,4946.18107098378,21486.6473144558
"kappa0[12,72]",2.68148891494725,0.494417466636006,1.00113123949404,3407.33352976781,13260.9423119743
"tau[6227]",0.183993522305051,0.0328883311927761,1.00113064461918,3277.50891793151,12853.2178999612
"tau[200]",0.175257885455917,0.0305025930053191,1.0011239639095,3852.96851293313,17691.7785085307
"kappa0[50,8]",20.4123574336764,2.653255091745,1.00112356136569,2734.63265334254,10812.4927690273
"kappa1[9,45]",0.0271368008440978,0.0116793677598382,1.00112017025026,4518.35618941457,15901.9406554354
"kappa0[11,49]",3.12220967774691,0.620295659386977,1.00111762348197,4360.39675783568,13138.6882958988
"alpha[4,1]",0.0184983360036137,0.00816918944066997,1.00111524064872,3211.93505963059,7710.68767391604
"kappa1[17,19]",13.7112916962969,2.07290838654668,1.00111085065359,10407.301782149,33848.9847471213
"kappa0[8,51]",2.56499885152933,0.43710338973808,1.00110879574885,3007.03878405557,8897.22279835586
"kappa0[11,65]",3.45487289732534,0.653337585830999,1.00110843536817,3836.59449770524,16235.1107027187
"kappa0[119,4]",9.08043595591682,1.03705939526413,1.00110310500111,1797.61191848046,8104.03139051501
"kappa1[22,21]",14.3725313543174,1.68494908564778,1.00110170866959,4667.94579333051,31063.8608705176
"kappa1[15,25]",5.18591551743739,1.32466013035327,1.00109822348988,4617.77809797669,25131.6936718902
"kappa1[42,11]",1.51227728502529,0.47315071798664,1.00109394315091,11379.7817230275,31646.0498431468
"tau[10137]",0.22229132689946,0.0376463437190666,1.00109304396881,3359.25490024026,15455.3130507552
"kappa1[9,89]",3.19888582887577,0.833450258969487,1.00109233689301,4613.01593040217,24312.2595921667
"kappa1[15,100]",5.48155197069104,1.3617326246809,1.00108994658952,4705.43987423067,23134.2862877617
"tau[2847]",0.217802177807363,0.0324329005791445,1.00108690670091,2671.08138671701,11963.8403998712
"kappa1[22,24]",13.0535266249939,1.58635109716253,1.00108627813517,6522.37479597394,29618.9936234585
"kappa1[55,9]",1.41538578216629,0.39017145212716,1.00108585160361,7365.645948626,22675.1589333634
"kappa1[34,9]",0.647684579704172,0.213324130834454,1.00108553979472,14043.22351572,32613.9226927578
"alpha[2,6]",-0.0827389225488375,0.00443751833139077,1.00108421086844,4347.00952014532,9548.17196217836
"tau[5489]",0.195313468141012,0.0362344353462146,1.00108365687609,3249.69289169339,15643.0070402103
"sigma2_alpha_p[1]",0.000857367413636126,0.000553748468034283,1.00108069016054,4499.91489568787,13684.0933379073
"kappa1[29,8]",1.28763750692939,0.340880037659469,1.00107464117247,7568.04887583583,23930.3806644853
"tau[4185]",0.202527272344881,0.0406817445627104,1.0010729676777,4499.47719701371,16385.3270948886
"tau[2263]",0.220021931499585,0.0390296142867267,1.00107105566412,2943.38009894983,15673.0170714847
"kappa0[27,83]",0.959937207682353,0.134369523757702,1.00107034436466,7225.57580622415,34314.1814058985
"kappa0[6,9]",0.471799683785891,0.054932293253243,1.00106838166691,1903.9933359404,7920.37639139399
"kappa0[22,24]",12.4888738184918,1.62049903897768,1.00106601579006,7211.29620108811,27988.9397387466
"tau[1059]",0.16524746303744,0.0311953330373063,1.00106370721259,4508.56041388745,16474.0532439607
"kappa1[19,10]",0.199993950914746,0.0551788563216472,1.00106285707805,8288.54952094569,22459.9007603334
"tau[9187]",0.228256276250068,0.0423982799827618,1.00106259151672,4356.06555358536,14444.8624389415
"kappa1[52,12]",0.996615545484262,0.281950509506483,1.00105763596661,9347.73285042024,33405.8161473129
"kappa1[13,52]",32.9541670028682,9.51668371378208,1.00105682755455,7175.35277294166,23730.1259792585
"alpha[1,1]",-0.0057731459860405,0.0196669686025151,1.00105043714472,2348.21629497157,5776.16711701651
"kappa1[15,113]",6.75392302558013,1.53062825579329,1.0010494369468,3645.02955602193,13842.6373188241
"tau[6460]",0.212589541279087,0.0392470839979311,1.00104465610623,3174.72088258672,15249.0705211456
"tau[4459]",0.153864243826938,0.0285143522339395,1.00104191842588,3409.64754837272,11908.9594352709
"kappa1[28,8]",0.6019366308735,0.161464798006006,1.00104133003704,8052.62568490983,26297.4454045757
"kappa1[37,36]",26.6454139018601,3.42832334140669,1.0010368582444,7403.13046654341,32528.0098580042
"alpha[4,9]",0.00395243978904752,0.00897752413907934,1.00103590690958,2524.7841995426,5807.6710633186
"tau[5570]",0.212425985739289,0.0340356203975362,1.00103531051777,2883.6580078995,11984.4972042693
"kappa1[46,11]",0.290890109126812,0.091765877437491,1.00103501005849,11919.854303384,35394.6989638763
"alpha[2,10]",-0.0757346930602158,0.0045512151242238,1.00103444037465,5208.03934451898,10684.1658941802
"kappa1[51,15]",0.792707701574482,0.240025679671376,1.00103305314576,11116.0059674161,34272.0257813142
"tau[486]",0.195875175085601,0.0303231841531321,1.00103100930238,3012.98476352726,13011.153469891
"kappa0[24,25]",2.4086059840436,0.315223972697948,1.00103091252261,7714.2529045237,33354.5980680873
"kappa0[56,65]",5.85656683100767,0.771429883316136,1.00103036000343,7450.5771552724,33492.5987921026
"kappa1[51,1]",0.792631570940099,0.240264361743805,1.00102358070015,11380.9959762199,33633.4502295466
"kappa0[27,85]",1.21429661749246,0.152349712412748,1.00102136851879,5535.80191398541,33641.8729859874
"kappa0[27,64]",0.869139023031816,0.127235441607812,1.00102105671588,10522.3146865602,34152.2150251069
"tau[2010]",0.203124778397287,0.0342312156930797,1.00101938563046,3190.25571278784,13281.3237905976
"kappa0[11,53]",3.11992251871059,0.620237988809005,1.00101689518864,4620.15286058844,16600.9431281085
"tau[2062]",0.155127840943746,0.0253376747707971,1.00101464413032,2167.33136690443,8959.1538713911
"kappa1[15,34]",5.50154748164272,1.36432374422599,1.00101220199422,4437.23978400394,16309.5912482748
"kappa1[35,15]",1.45816671794508,0.454864484154075,1.00101160800858,12650.1812694666,34736.7338794008
"kappa0[7,52]",0.867049349569572,0.138891541023338,1.00100910788936,9223.16301594724,38013.9367630745
"kappa1[2,71]",2.88999010868188,0.740658248728265,1.00100656657938,5594.30022204486,19875.0225670761
"kappa1[15,106]",3.30818899627288,1.02665714714485,1.00100354910826,5398.33933485636,14745.8464042431
"tau[7523]",0.209256854474099,0.0333550297502386,1.00100264825224,2444.90526374508,9771.87577956304
"kappa0[27,52]",1.3943267802594,0.163541657844949,1.00100125258969,4514.22998963567,24331.5651973711
"tau[1961]",0.21548084509988,0.0445088258407497,1.00099951967645,4375.95303132404,19440.7603267582
"kappa0[16,19]",9.22955091177391,1.51750294961517,1.00099800777998,12483.7941290424,37102.0625093414
"tau[1889]",0.203304643235443,0.045348002242448,1.00099420194605,4634.91030983965,22559.9578695553
"kappa1[15,99]",3.01458506671512,0.974704321573212,1.00098326520494,8052.63060438428,35599.8255996084
"kappa0[60,8]",6.65987992216424,0.7677874690328,1.00097829350041,1764.3527252198,6632.95188778945
"tau[11698]",0.152486280603473,0.0422444804401341,1.00097721664626,6335.48014992103,23353.6638958535
"tau[2069]",0.204056677778238,0.0366231395440282,1.00097131695336,3171.15601534608,15790.7817543463
"tau[9843]",0.207614109775826,0.0345926371801365,1.00097002095693,3160.36767174285,12719.8989723326
"kappa1[90,12]",2.84516298685922,1.02168637787566,1.00096969352434,17550.3047763107,34261.4738379132
"kappa1[9,91]",3.20132108701563,0.830390867248714,1.00096679771416,5109.89386302057,19379.1820784516
"kappa1[2,103]",2.71375715215158,0.723887931629822,1.00096621483504,5503.67136803033,22274.0100955605
"tau[9928]",0.207507439401814,0.036385709442152,1.00096604835483,4022.14795729652,16987.3951218455
"kappa0[90,95]",57.6927106572682,7.23591823647389,1.00096433114937,6566.81854983817,31473.3312479781
"kappa0[9,25]",2.56811625868083,0.506514859688436,1.00096124873732,3917.73929515471,12320.6197644369
"tau[2830]",0.190234648084702,0.0302507306416425,1.00095764459735,2662.56643108131,14102.4981135748
"tau[6458]",0.182778302865796,0.0341813176069931,1.00095493867604,3578.13814342342,15473.5004368907
"kappa0[54,89]",41.7944917001518,6.10184042822213,1.00095306349611,10275.1395960495,35755.9240648077
"kappa1[27,12]",0.0759838343750861,0.0297147715976534,1.00095217258072,18298.1489876011,36854.1617122292
"kappa1[99,15]",3.20665941173658,0.992839409015307,1.00095123654428,12996.6352044716,30519.6383427512
"kappa0[54,12]",18.0824249726433,2.31208882732652,1.00095048587975,2608.26137731309,12247.4698129792
"kappa0[44,11]",3.05347132162085,0.386868584856098,1.000944749982,2324.33769501613,9151.35274205923
"kappa1[15,43]",4.87044473183074,1.2857910460682,1.00093571853154,4998.59194460973,19243.4996099719
"kappa0[37,36]",30.862213447487,3.75828240439664,1.00093205463697,5408.76577952246,22682.0418223404
"kappa1[11,53]",2.01177179611202,0.640090658292095,1.00093066638307,10364.4925094952,26942.5348899273
"kappa0[20,24]",10.4855296609866,1.47821665772202,1.00092905007317,8233.37530117217,31212.595615752
"tau[10275]",0.230032779080084,0.0397083390559956,1.00092743367442,3438.87319737655,13383.0685950621
"kappa1[9,2]",0.0318328100129001,0.012838949864091,1.00092669751344,4112.01494341365,21624.8038859864
"kappa1[65,12]",1.05707651330477,0.43505153167386,1.00092576693005,24250.715448578,35957.4054766263
"tau[4411]",0.177596082883647,0.0399179432992114,1.00092118219452,5396.53972351758,20136.7158729907
"tau[3925]",0.250409205585195,0.0516815671546766,1.00092059393516,5412.06920482642,18124.0240443059
"kappa0[95,90]",45.2428698044685,7.67327784232104,1.000920470471,20113.4963681245,38369.7006942506
"kappa0[73,75]",44.754196990256,5.53899490367248,1.00091864539459,5473.02985983482,27731.3360505133
"kappa0[11,60]",2.01243243964608,0.485053339295314,1.00091738244352,7184.77150030052,17501.8909969551
"tau[3198]",0.218174929968553,0.0334927113806536,1.00091658916403,2717.44475207942,14509.1587147842
"tau[9481]",0.215883138325488,0.0347268469805827,1.00091172097647,3201.58688224771,11678.6616845837
"kappa0[41,25]",11.4293077815807,2.53258707575985,1.00091157327424,18375.508280447,39795.2714239222
"kappa0[15,25]",2.29014314359916,0.621966263421833,1.00090908591478,8577.95022215517,27786.2822381114
"tau[4016]",0.203396753986708,0.0526603445226961,1.00090792670609,7378.20366006891,24702.4982485313
"kappa1[9,34]",3.80194399880323,0.908056941005543,1.00090319292344,4259.17134049106,14865.2696136724
"kappa1[56,14]",5.73756397187865,0.905712793267182,1.00090083307951,13881.768697138,36488.0407997391
"kappa1[53,8]",1.65598276003868,0.514348057788583,1.00090052071418,13388.9709237503,34377.5940823211
"kappa0[9,43]",1.93538957259344,0.436208257998678,1.00089839955148,5698.5228732292,18297.2779337394
"kappa0[9,28]",1.75054510760788,0.410658776922291,1.00089621450642,6494.59704885675,22832.5547529567
"kappa0[47,11]",0.985496853567527,0.113907904884103,1.00089499590811,2055.64850618715,7285.91174985426
"tau[3221]",0.193520872573692,0.0307205873821961,1.00089244129262,2627.31785883736,11194.906436528
"kappa1[16,18]",7.92333000190243,1.33510479746527,1.000891257336,11208.7206033084,36958.4237597924
"alpha[4,13]",0.0214598473800579,0.0137991094229002,1.00088677018213,4175.53363033382,10956.46353252
"kappa0[57,58]",8.75642861954104,1.25915556401226,1.0008853457016,9655.66979734293,35642.0512218511
"tau[5507]",0.195221878261137,0.0411953042545134,1.00088300761216,4490.32277551775,19646.2531334609
"kappa1[21,10]",0.51564722155343,0.216772221878774,1.00088282325464,22756.3523911897,35597.8749500272
"kappa1[11,55]",2.20926041854469,0.669704924846779,1.00088093357952,6890.06861950631,21370.4493970599
"kappa0[15,51]",7.78481263884769,1.23626168712262,1.00087885507878,2629.69901842457,7297.80009384555
"kappa1[23,22]",30.6970756883854,3.51465074028272,1.00087789818235,5278.86741383149,23041.3034965142
"alpha[3,2]",0.00561037641259431,0.0173135973402261,1.00087656645483,1875.57519951283,4871.86645281411
"kappa1[40,15]",1.24253721380092,0.447428014291302,1.00086876604451,15724.634167595,34085.6526803601
"tau[3584]",0.209718950162534,0.0346940347031495,1.00085759970004,3119.34259144397,14220.1920801675
"tau[2945]",0.201533060165829,0.0343564434970381,1.00085557589739,3395.5496187813,17702.8145908128
"kappa0[16,15]",5.20217193446428,0.65681957593772,1.0008549109284,2111.81765733912,8757.05588469906
"tau[3060]",0.214851497127884,0.0321050868392514,1.00085472246919,3111.34238660022,16927.3701264893
"kappa0[60,85]",8.04529220890865,1.41481136317952,1.00085347117001,14606.3423335929,37584.6153364313
"tau[5904]",0.193864604135753,0.041216777006657,1.00085243179043,4900.22264010141,20406.2250636056
"kappa0[15,18]",3.9204603688003,0.841430331478368,1.00085166613122,5039.6395518021,18874.1589840906
"kappa1[55,12]",0.712417180196723,0.264491596795181,1.00084746190933,16613.2240658472,38064.6115729703
"kappa1[52,1]",0.921820006374951,0.269853602248156,1.00084691187307,9268.10317610788,25968.0335957424
"tau[9739]",0.239955252870178,0.0385775387546946,1.00084638379026,3415.27223534162,15392.1230488948
"kappa1[53,1]",1.19759982420819,0.432295995148639,1.00084590333683,21254.6183376227,39266.5804309543
"kappa1[80,9]",2.60941417731865,0.833743661790562,1.00084523049191,13218.3444288424,35201.2098001141
"kappa1[95,9]",2.8060058489813,1.15247037311429,1.00084168970005,25051.2176085162,32445.9036712628
"kappa1[24,10]",0.0768247537242454,0.0281768771661663,1.00084101951129,18350.9618320905,36385.0258555614
"kappa0[57,63]",7.70492300230542,1.18867743580395,1.00083620237848,9478.47745756723,35288.9430312362
"alpha[4,7]",0.00081643603440997,0.00698393382196012,1.00083392786526,2671.59108880197,8066.42839786392
"kappa0[19,16]",2.97901415921671,0.398848336178314,1.00083221801365,7653.23065432036,32512.3205408048
"kappa1[1,56]",1.76650651484409,0.449063491344369,1.00083066059878,4657.5964642591,20208.6031731674
"tau[6596]",0.191712000932887,0.036106063220135,1.00083057899195,3580.10821268197,15095.5239416996
"tau[1519]",0.179146273840791,0.0324497046527188,1.00082752653516,3575.75266884099,14990.8828874754
"kappa0[12,61]",2.01739435608045,0.428156870885657,1.00081873040251,5269.52849649904,14850.3426530366
"kappa0[12,56]",2.01806920860656,0.429084683757664,1.00081769864955,4204.03602087129,15345.0407377195
"kappa0[27,84]",0.796856469630404,0.121351414154896,1.00081326489998,8820.9129509053,37748.7615812263
"alpha[1,7]",-0.0266389411889197,0.0163414544775908,1.00081310685701,2039.09638691375,6251.22791314828
"kappa1[35,34]",25.1408936443311,3.77628071665451,1.00081249701554,8402.49866326612,34448.4664480933
"tau[9694]",0.225962312397745,0.0384273092807344,1.00081232841198,4185.84459758901,17608.9980811498
"kappa1[15,12]",0.0475005883703128,0.0197924634551431,1.0008119219384,4371.38001735442,21308.7267094199
"kappa0[27,58]",0.69090128013097,0.113460293184622,1.00081173508955,12066.86419057,35672.3367083694
"kappa0[12,55]",1.6053681493535,0.372166964229904,1.0008062709685,6163.05421357963,21357.3883886592
"tau[6092]",0.187516337096414,0.0363554195965288,1.00080418590525,3654.1071626689,12333.0977566079
"kappa1[10,24]",2.14894510577365,0.682499301079194,1.0008012234499,8045.2551625973,31317.5771427501
"tau[5210]",0.223694226904082,0.0406986618631003,1.0007992103384,5016.47474775232,23258.2207643499
"kappa0[59,12]",9.84694532911376,1.47875703534465,1.00079827182749,2913.51175441444,10659.4935577241
"kappa1[92,15]",0.713005522950604,0.266182356641956,1.00079505205925,15749.1098751792,37840.4405100016
"kappa0[51,9]",2.21359531932394,0.30030230542389,1.00079273892838,2889.66516095882,11682.2518505
"tau[27]",0.166245548612885,0.0311307634526697,1.00079167459589,5040.46288109546,17375.6077454699
"kappa0[19,17]",1.59848871834308,0.28915854837597,1.00078759406529,15256.6660313106,35374.1804234945
"kappa0[8,65]",1.45992635489881,0.318729616790671,1.00078730433795,5666.42372523772,17372.8723375083
"kappa1[95,11]",5.74971783645506,1.7448416316863,1.00078725721672,10873.0370792558,35307.5000466714
"tau[6502]",0.174778024477927,0.0351701638902302,1.00078670215239,4489.39477886365,21747.8675271671
"tau[2594]",0.215923692682917,0.0354281854238944,1.00078637476313,3082.1809910262,15766.8088261639
"kappa0[1,51]",0.86258649546238,0.213987125480951,1.00078277013545,6927.47508316733,20049.4297598881
"kappa1[92,9]",0.906109491807279,0.302663200377426,1.00078272990825,14603.6313880643,36144.8443766504
"kappa1[90,9]",2.84740701330126,1.02307963218161,1.00078025009013,15781.5822990464,33095.351218675
"kappa1[9,17]",2.99613326404671,0.795005542572201,1.00077994316327,5838.78551774602,18138.6742800574
"alpha[2,2]",-0.0749536093423428,0.00578919021282843,1.00077991966342,3482.27342998673,9656.37644591041
"tau[3559]",0.168357759732848,0.0221781570657229,1.00077965461353,2225.55537483908,10912.3499088929
"kappa1[19,16]",2.99507017799288,0.418837126196985,1.00077432101372,7714.50290765017,34137.1944354384
"kappa1[36,15]",1.0854412185201,0.389110510116948,1.00077320429159,16646.485924945,33981.0201269235
"kappa1[18,20]",11.2492067962973,2.16324909680154,1.00077121550784,24477.6912494599,37732.2494154406
"kappa1[43,42]",12.8819286889727,2.10752457542551,1.00077067580182,12294.4010840265,36603.2827577079
"tau[5877]",0.18331312149067,0.0396335419098324,1.00077050657283,4677.2746738257,22034.8243804212
"kappa1[9,18]",1.82098727637188,0.605883641193278,1.0007694046084,8507.15745917057,31170.9431899449
"kappa0[83,27]",143.272035769288,15.9321863864909,1.00076854163738,4492.82408311326,23306.0595720619
"kappa1[51,5]",0.387439757822346,0.159795427085989,1.0007608736022,21642.4645639849,35934.0752882869
"kappa1[99,11]",1.7767671457878,0.703491631515925,1.00076045587973,18923.6577550497,34613.9573867748
"kappa0[43,11]",4.41279012378365,0.725302954992853,1.00075917522353,4230.1278563941,14484.3086295004
"kappa1[9,53]",2.59606570989484,0.729888360265205,1.00075693365801,6509.33170448629,20707.9842760182
"kappa0[12,46]",1.35971974493018,0.342461443458348,1.00075590525597,6874.02917574482,23517.2641108892
"kappa1[55,8]",0.909097781863337,0.304753438449252,1.00075461909262,13493.7007187286,27757.0636775869
"tau[8551]",0.202234880476562,0.0434812043290828,1.00075457831749,5551.86122521079,18171.6200118465
"kappa0[43,15]",5.80520410096024,0.843171109358877,1.0007466942762,3407.60278438209,11382.1404347411
"kappa0[9,18]",1.13436320903823,0.322859425402488,1.00074454510824,9863.25876979618,30661.3012635187
"tau[421]",0.180225273207575,0.0328266815772868,1.00074300448916,4193.27122104293,15500.3018190427
"kappa0[9,17]",2.29616957738074,0.477642619943929,1.00074013459388,4960.40937279736,14181.6810922361
"tau[1966]",0.194049777914038,0.0392104905854157,1.00073992261389,3992.42298443765,16497.9246338017
"kappa1[8,55]",1.3139406979296,0.407637525585518,1.00073890538565,8625.53153250583,27676.163852384
"alpha[4,3]",0.00763910450328369,0.0079543811475006,1.00073864483608,3551.1784762492,8834.17072916597
"kappa1[24,35]",2.11969833444715,0.304977024280473,1.00073850867181,8206.60430899562,32374.0610500472
"tau[2176]",0.229511454662427,0.0463594782648923,1.00073810869991,3711.02050315078,15563.2224767218
"kappa1[15,51]",3.92643402862398,1.13063068299624,1.00073368744969,6528.55686040714,24139.2784311244
"kappa0[51,11]",2.49161524812606,0.322359652244762,1.0007327697494,2502.62406347433,10686.4791169763
"kappa1[3,72]",2.83069585425403,0.836143288595896,1.00073136901103,7254.91592234445,26031.918019367
"kappa0[56,49]",2.95969342276434,0.537815710664375,1.00073101056827,18143.4169128459,32390.1940277408
"kappa1[9,25]",3.6054645759699,0.885736649714274,1.00073039803965,4704.21898663458,22847.891752024
"alpha[5,8]",0.0935313478575906,0.0137157985605737,1.00072799917632,9312.20292834506,24954.7051774724
"kappa0[55,104]",3.64266621289829,0.65415739790153,1.00072759597506,18522.1166120043,34378.0058898572
"kappa0[13,4]",0.302637538068524,0.16910741808497,1.00072480388283,25120.4424326013,31514.7881794452
"kappa1[20,24]",10.0816629955693,1.48181057910404,1.00072476520748,11175.24950049,29169.7736089445
"tau[2696]",0.173988022867546,0.027542448020091,1.00072474758143,2893.87728013463,12038.4259789918
"kappa1[15,91]",3.01653262073937,0.974228749984487,1.00072005276911,10074.2008792592,31298.8578212799
"kappa1[5,10]",0.032847723274862,0.0158241228798566,1.00071945411194,8680.91626454343,32233.6702002018
"kappa1[65,66]",24.0188420311278,4.29145652964141,1.00071768109568,13876.6650295704,35670.4343870594
"kappa1[24,25]",1.94981411822151,0.290268065011426,1.00071505988486,8613.21716416175,31399.2604926075
"kappa0[44,56]",4.37665514417925,0.801441256851149,1.00071342493701,14675.3103515023,36865.4130113091
"tau[9560]",0.216861360049522,0.0348336082928169,1.00071097421517,3793.51384267769,17871.2189282198
"kappa0[12,24]",1.1988741893279,0.31672357325775,1.00071054100363,7379.77601653336,25828.3574416082
"kappa1[10,90]",2.57686591425326,0.755170658984701,1.00071008605767,6670.48663482728,26834.8414447844
"kappa0[29,12]",3.18543893898753,0.365600851100347,1.00070640097358,1864.63543640424,7967.47395018668
"kappa1[5,45]",0.0328926100630726,0.0158376257376547,1.0007034334844,10486.0086455247,37037.4482337452
"kappa0[56,47]",7.70228153612049,0.896652518866749,1.00070284109113,5477.31343136398,27277.8677020688
"kappa0[51,12]",2.66137986530341,0.334204084707853,1.00070224670753,2401.15940923538,9118.64990199351
"tau[2063]",0.218604975748625,0.0457142263656378,1.00070032321917,4655.10444963394,20453.7020187451
"kappa0[26,28]",2.81040529994228,0.500480834338861,1.00069827033934,13007.06312084,36342.4973827245
"tau[5634]",0.182062599681404,0.0313972002229451,1.00069315397312,2996.31467711536,14147.0914612361
"kappa0[12,44]",1.85077277845464,0.404971823254453,1.00069309417052,5953.6060216264,16540.4928254366
"tau[1546]",0.151542507826016,0.0262379182539193,1.00069308876637,3521.4944862999,14859.8544664822
"kappa0[44,8]",1.83449617302653,0.290184308181655,1.00069170599508,4103.81842736685,14056.7733553056
"kappa1[14,12]",0.0441590655816978,0.0156097581481562,1.00069047239139,16097.2797261114,35540.579193082
"kappa1[26,8]",0.5327844769546,0.183265857833712,1.00068868106483,15953.3723749261,37370.9173569042
"kappa0[72,13]",1.81152543572771,0.304939413806456,1.00068715705544,4401.79878843274,19959.2910123948
"kappa1[52,11]",0.696208230872082,0.23125262710424,1.00068710314752,14183.9015598774,30340.8554950432
"kappa0[27,65]",0.779124296699016,0.11999333490814,1.0006834543443,9978.28574641351,36921.2423736165
"kappa0[12,82]",0.879580052492034,0.268220643130631,1.00068224356578,10443.1251997091,29727.3082868744
"tau[6547]",0.200236937125646,0.0348851087295433,1.00068183435623,3463.12182307545,15641.7914713323
"kappa1[52,13]",0.55052303887746,0.201427845349783,1.00067533318366,14361.1398424918,37470.276310904
"kappa0[15,55]",1.34161154342623,0.456358899179652,1.00067412103111,15652.0429522121,34689.4264881676
"kappa0[2,71]",3.58549150705862,0.778458707996307,1.00067083222236,4676.24015552291,20830.7808822508
"tau[1416]",0.196943920675555,0.0343177816654594,1.00066893372371,3292.76645081434,13204.4935173303
"tau[12278]",0.208802648179602,0.036158363835473,1.00066722113273,3779.26582664754,13623.2391402265
